"Cat1","Cat2","Cat3","Cat4","Con1","Con2","Con3","Con4","N","S"
"-2","4","4","1",-1.92028188083804,1.75437758425628,0.589729024864204,1.2259490790889,7,0.527888729916563
"4","-2","-2","4",0.526784622519566,-1.26373119475184,0.944430422374108,-0.0692410466461812,1,0.138655995355798
"4","-2","4","4",-0.577046952110952,-1.98053658150958,0.851742583119992,-0.0659810210198336,0,0
"4","-2","4","4",-1.37910274610293,-0.00832673910340778,0.237917529513289,-1.23468220399965,2,1.16347756843526
"4","1","1","4",0.81035551433671,0.86590506783295,-0.215036705079009,-0.142359418110832,7,12.0582045202865
"1","1","4","4",-0.0875111692040761,1.55233720629898,1.13012005349045,-1.30113459906005,3,1.72267592191919
"-2","-2","-3","-2",0.725213235962257,-1.27959475997513,0.44876719612419,0.493720613793368,0,0
"-3","4","-2","4",0.0843887625360337,-0.499672967096191,0.719044309893776,-0.514554344397766,1,0.00232710005234291
"1","1","-2","4",2.17313382872614,0.596511381135828,-0.966729201321895,0.840548378754774,3,2.04963246879323
"4","4","4","4",-0.977825643749401,0.873586767896346,1.02932262743975,-0.756278835566533,14,130.629400036841
"-3","4","-2","-2",0.023979392100806,0.137968784782721,0.991392277044451,-0.664616761531919,0,0
"-2","4","4","4",-0.0247777329939901,0.219319709850652,1.41492516130223,-0.979939936650762,1,0.656322774869546
"4","4","-2","-2",0.364136821862607,0.557873647333494,-0.193111983496194,0.826243756881764,2,4.74600891921426
"4","1","4","4",-0.32944264568175,-0.593579399013044,0.443963043545828,1.27307902479655,10,10.4633462374612
"4","1","4","4",0.189480668096249,-0.406574848959933,-1.29391069326555,0.123305542957917,6,5.61775190235571
"1","4","4","-3",1.27499673741081,-1.11645276395049,-0.0950448014133425,1.27544966591438,2,1.51644187661331
"4","4","4","-2",-0.445599406750596,-0.618656140023392,-1.05301200395991,1.51854000610067,6,9.64030429237696
"-3","4","4","1",0.833989714657859,-1.70571227744533,-0.759141690740272,0.627225168859127,2,0.172978189728777
"1","-2","4","1",0.940675310589621,0.691162038350696,0.931473606805131,-0.779557181750827,0,0
"-2","-2","1","4",-0.077151819568015,-0.446299002120049,1.21399635581192,0.750958308015948,1,0.0010906490173651
"4","-3","4","4",1.38584950858662,0.636094801580258,1.16209383752876,-0.691482769065029,3,4.69138099511924
"-3","-2","1","4",-1.24332927909559,-0.697652824361722,0.709899210864823,-0.734178603043367,0,0
"1","-2","4","4",0.220145751141949,0.799377496038629,-0.790806636100768,-0.458532684571295,1,0.941204055164857
"-3","4","1","-2",0.354980549667628,-0.116720508901906,-1.33069665792839,1.16639381052082,0,0
"1","-3","1","-3",-1.48161249008128,-0.475166054418203,-0.519905620055614,-0.381741787493497,0,0
"-3","-3","1","4",-0.766476323973922,0.837518820199114,-0.53684244587328,-2.2167235804145,0,0
"-2","4","4","4",-0.131211792894888,0.744438143124676,0.562025145980003,-0.884672334033702,5,1.9958950364251
"4","4","4","4",-0.409502760047102,0.651130656641093,1.57207945330902,-0.3825421432256,19,248.978166781006
"1","1","4","1",1.69134129874604,1.2717021973613,-0.185048762395513,-1.75099734344837,1,0.0984139745200905
"4","4","-2","4",-2.14229890858141,-0.512007781930438,-0.373656740004008,0.330003911094601,1,2.38496233960773
"1","-2","4","4",-0.965582077461104,1.7759356301673,2.08211186844804,0.092988470969197,4,1.1945320723873
"1","4","4","-2",0.237049061418753,-0.130676484485026,-0.361693580768233,-0.259913408528372,4,0.212174216228001
"4","4","-2","1",0.299306099764151,1.11094309282237,-1.2698788788207,1.38889256657932,8,7.98271598409081
"-2","1","1","4",0.370190289386603,0.553612717118301,0.208277893002137,0.507233916590539,1,0.386482685447662
"4","-2","4","-3",0.876228495768328,1.27297252198836,-2.1340530176403,-0.761665150507907,2,0.214191364703517
"1","4","1","-2",0.0951055985532386,1.55683152268966,0.341577504849738,0.0266299462432767,2,1.83441632447614
"4","1","-2","4",0.75659043596034,-0.00858248620884094,-0.236857763480957,0.103324683724448,4,0.983215279223249
"-2","4","-3","1",-0.0932384952620692,-0.259241603772882,-1.68995248447339,-0.149035488627198,0,0
"4","-3","4","4",1.44031383723543,0.0499847914805186,-0.332991272612416,1.22410153421621,7,1.73064705585738
"-2","-2","1","1",-0.0185325316615066,0.63382463321224,-1.97237486617552,-0.202570171820246,0,0
"4","4","4","4",0.753126776307799,-0.798034851258963,0.32347896646725,1.09088703212818,22,267.909200114424
"4","4","4","-2",0.33634241694576,0.450884322837757,-1.18747006581697,1.11149357309385,15,27.1632253760193
"4","-2","1","4",-1.08582814186121,2.27963130269057,-0.0414601848032988,0.0698455520945266,2,1.60424356746359
"4","4","-3","1",-1.86415364585002,0.394670432067224,-0.377527043838551,-0.753373870304988,4,0.56229060797278
"4","4","4","-2",0.331478237156955,0.806329352314294,-0.487043937494564,0.622038912449469,15,31.75791644752
"-2","-2","4","4",-2.40209743307531,-0.897100705747985,0.749990594741899,1.46738092238739,0,0
"-2","4","1","1",-0.383995055883347,0.560208444986028,-0.520167787650653,0.563548425652444,1,0.000247200369315672
"4","4","-2","-2",0.315670140657421,-0.406210562628253,-0.926798099237648,0.472344286772598,3,2.38581331268421
"1","1","4","-2",1.02477717862184,-2.60487022611279,-1.63198178414853,-0.863414075479523,0,0
"1","4","4","-3",-1.0228799495576,-1.33398708745521,-0.635728196769108,-1.78651754902054,2,0.0920440977019177
"-2","-3","4","4",-0.186164341193215,1.03228350299678,0.0343794345814811,-0.789350410559905,0,0
"4","-2","4","1",-1.16120432197376,-1.70328222974148,1.19705214761942,0.804685801599969,2,0.0180243979698831
"-3","4","1","4",0.888602491625601,1.98185343187426,0.855426029950782,0.452440610740237,8,1.80491565058711
"-2","-2","4","1",0.0457347515096471,0.899648071271096,-0.43011669181383,0.746498424781524,0,0
"4","4","4","4",-1.7609186268976,-0.930556879548972,0.908885142692484,-0.786320393445552,8,34.4447356622193
"1","4","-2","1",0.315872382593328,1.40549215223473,-0.142752835190438,-2.02269087812858,1,0.0451803714125946
"-2","4","-2","4",1.06384822313147,-0.260508803880961,-0.342643210337622,0.127696971387221,3,0.301057801606354
"1","4","4","-2",-1.24878104410259,0.157935381243696,0.755006979286834,1.00043733665342,3,2.32779199132287
"1","4","4","-3",0.422127510608702,1.24995291521404,0.636037006212313,-0.748306996290576,6,9.52649457821014
"-3","4","-3","-2",1.06184063186785,-0.117173899651895,-0.836580144100814,0.400853600516346,1,8.34324729574511e-05
"4","1","4","-3",-0.741976516795208,-0.681778199482762,0.761406701426105,-1.5116957453102,3,0.0981270151530041
"4","1","4","4",1.56080976957749,0.963686781620454,0.51271859519711,-0.224999600140531,9,219.886498807665
"-2","-3","4","1",0.554974200065989,0.550847873881203,-0.259235603279963,1.20607995837333,3,0.046636614425074
"-2","-3","-2","-3",-1.50210459683944,1.0559943711408,-2.03943541720756,-0.498588937187458,0,0
"4","-2","4","4",-0.560600314384745,0.758047302314619,-0.65238464973823,0.38102249972405,2,0.472303191867404
"1","4","4","1",-0.758050766592154,0.512852850821665,-1.02857874941311,-0.0428469773497795,4,4.60451033199877
"4","-2","-2","1",-1.33721857425121,-1.59182318290722,-1.39774047809591,0.309028384220871,0,0
"4","4","4","4",-0.64558699251169,0.660018059964294,-0.623012382103758,-0.817286798773405,18,41.3243021688956
"4","-2","4","4",-0.860249229724359,-0.279298454703888,0.624042498059196,-0.460822708562011,2,0.320503544322409
"4","-2","1","4",-0.444455464676844,0.845140635060126,0.564787333493095,-1.49495391383044,0,0
"4","4","1","-3",-0.849084824935225,-0.445780969745606,0.519890562971012,-0.659435255564721,5,1.1598299983828
"1","1","1","-3",-0.233226658734949,-0.838237194098682,0.133408136847942,1.75432021837534,0,0
"4","4","4","-2",-0.304986754557961,-0.0417594810573412,-0.148985253645084,-1.679399670759,6,5.21419692074995
"4","4","-2","4",2.35723568186783,2.25497783697787,0.517216180382983,1.09748550869478,37,686.171941890652
"-2","-2","-3","4",-0.0942883299789509,0.657036386351888,-1.68011127573195,1.70143814486378,0,0
"-2","4","4","1",0.461605313385667,-0.0817302448337773,0.567330843540298,-0.354737970551384,2,1.60639172064385
"4","1","4","-2",-0.729726996832955,-0.0754726581000598,0.214207461487585,-1.77425120636697,1,0.602297833765901
"4","4","1","4",-0.348572183872128,-2.4254253291479,-0.783594514996023,0.0941318032833827,4,3.44018561642328
"1","1","4","-2",-0.583897896318508,0.60766885674557,-0.45631447344782,1.12442397534407,0,0
"-2","1","-3","-2",1.36569292103689,-0.749941355333222,-0.521407044137593,0.443214170901773,0,0
"4","4","4","4",0.880897750538614,-0.380382540941868,0.113665077971458,0.467089673686554,23,191.196500739844
"4","1","4","4",-1.6081029630405,1.60851702127123,0.682244593311412,1.22670402165302,8,9.14742290602295
"-2","-2","1","-2",-1.46404577719128,-1.07917030789962,-0.919825982862594,0.707160246134217,0,0
"4","4","-2","4",-0.525974209648081,-0.614333808702633,0.14242973490777,-1.195920002102,1,0.131666566273343
"4","4","-2","4",0.0435925419674648,-0.701173179488206,0.569661825184949,-0.161410193470912,7,7.9069976400371
"1","1","-2","4",0.98368936343666,-1.15052881469177,0.564432099519506,-1.18854289738578,1,0.00638668871397664
"1","4","4","4",1.32497396087476,-1.66024637073491,0.0993191742869358,-0.506321438956789,4,6.31377102040093
"4","1","4","-2",0.504749877419782,1.34959687242796,1.25084267310759,-0.885007193388001,5,15.9120207576698
"4","1","4","-2",-1.73131877707878,-0.636747641974164,0.650693013864678,0.399832651165586,2,0.622115012425973
"4","1","4","4",-1.45631394263365,-1.15329782859785,1.977831059195,-0.00194307308737791,2,0.23343144062974
"-2","1","4","4",0.572015661487087,-1.83726151820638,0.387432416667094,0.553649839995314,2,0.340720101201378
"1","4","4","4",-1.3480364304594,-0.448520159921159,1.21239434355096,-0.192049438878705,4,9.43782644350461
"4","4","-2","4",-0.54471136043143,-0.995018949947415,-1.50830620105302,0.577092385203521,7,5.32724866601493
"-2","-2","-2","4",-1.19870876338588,1.23221136392233,2.91079266163904,-0.0520345215830411,0,0
"1","-2","1","-3",-1.06647893800469,0.991108651553302,0.522201976604895,0.938923230386537,0,0
"1","-2","1","1",-0.729403973062744,0.0460251528112288,0.984909506166676,-1.95787966730071,0,0
"-2","1","-2","4",0.665402841746917,-0.0866462174723502,-1.08324875210726,0.0096737842223506,0,0
"4","-2","1","4",-0.526305244798869,-0.396703101191462,0.634475113587665,1.4160626531151,0,0
"4","4","-2","4",-1.45359364263048,-0.474246662939129,-0.558088224760533,1.04388140823205,4,7.93667736908458
"-2","-3","1","4",-0.437891686198992,-0.732173788438366,-0.705338441717813,0.158830774909757,1,3.08684347271063e-05
"4","4","4","4",0.263989594379178,-0.0227286523139385,1.12477853121706,0.703132606039916,18,582.943705257039
"4","4","4","4",0.486224858060348,0.0905326657121916,-0.174989573819947,-2.08129276691802,14,19.5771075879091
"4","4","-2","-2",-0.881106045114954,-0.157813791271407,2.08937932883355,0.959592649745731,0,0
"4","4","-3","4",0.552861397424049,0.840766240579413,-0.299441428531896,-0.844425454733711,9,16.6506792396952
"4","1","1","4",1.62469142265679,-0.0429117270291562,1.90868498591615,0.473772491829983,10,59.0955725666784
"-2","4","-2","1",-1.3476364062217,1.86352483975757,-1.18413494935651,1.13552511911698,0,0
"1","1","4","1",1.1591406114818,-0.12758677792815,-0.0402140534923528,-0.364923874266999,3,0.798576483927488
"-2","4","4","4",-0.0139422858164209,0.0686010013907441,-1.26301128266094,-0.109115089364719,0,0
"4","-2","4","4",1.69091678017445,0.984884120092012,-0.46877697564344,-0.308832751180734,5,15.6588380722838
"4","1","-2","4",0.968143789941318,0.752347602350733,-2.61219453135034,0.0886467872721995,3,5.5562357699479
"4","4","4","-3",0.249949010727001,-0.318790532748219,-1.8944673628326,-0.177442579366657,1,3.97919429621205
"4","1","4","1",2.01583609296565,0.0610980176060522,0.0476855537975519,-0.178483759656274,16,24.6539778116134
"1","4","4","4",0.130472119162004,-1.82558937441443,-0.0593793414729899,1.74443817773218,6,11.4396187978024
"4","4","-3","4",1.03474549025579,0.302437433415266,-0.502471367193278,0.768595729848143,7,14.6038360995479
"4","-2","4","4",0.178148423401663,0.119874522368613,1.60953208033715,-1.6034959251134,3,1.38020458708098
"4","4","4","4",-0.287657463092981,-0.197448176200277,1.02239392024586,-0.0816169704953525,21,106.304150298554
"-2","-3","1","-2",-0.722556175421379,1.2751297335631,-0.700306909052341,0.586165634514574,0,0
"1","4","-2","-2",-0.326618384786602,-0.846912411106261,0.470944671643009,1.77079975417572,0,0
"1","-2","4","4",-0.771272621993701,0.63572540058073,0.947894655036542,0.790669346477392,1,0.168452177603305
"-2","1","-2","4",0.0671549512412474,-0.925043905672928,1.06862003675604,-0.0334779752980069,0,0
"-3","4","1","4",-1.06236436875077,-0.0604380460572419,1.35342437291721,1.47606900832621,2,0.0429290221265424
"-3","4","-2","1",-0.0379661050831494,-0.34227386540035,-0.358689881212677,-0.043351500880213,0,0
"4","4","-2","4",-0.554482803822712,-0.187120971699676,-0.269572176135281,1.74430514467648,7,45.9224935454564
"-2","1","-3","4",0.439345304555971,0.590362809203205,-0.757807202674764,-0.00220071492713895,3,0.00265598749627956
"-3","1","-2","-2",0.400410580578696,0.809090531453903,1.8425644370044,1.61722609904194,0,0
"4","-3","4","-2",-0.632851760611951,-1.63389534957435,0.144475379503556,0.630180805617254,0,0
"-2","4","1","-2",0.13957186494681,-2.03937506630783,0.0273664553769545,-0.299109549006313,2,0.0199781105915035
"1","4","-2","-3",0.463355515324219,0.897316585927318,-0.0534053009029508,-0.971153388792054,1,0.0435363606051074
"4","4","4","4",-1.3204870633399,-0.997834125526208,0.186702795560516,-0.663378510073124,7,5.92493395603952
"4","-2","4","1",-1.11126064345782,-0.68405356612829,1.18007512106723,-0.466580342672148,0,0
"4","4","4","-2",0.244264101207168,-1.37690958756309,0.0486298890079138,-0.806689209890638,7,7.17544593524188
"-3","-2","-2","-3",-1.31412333655939,0.610403944111957,0.837875453255188,-1.00847344797048,0,0
"-2","4","1","4",0.8166624610638,-0.264587336395889,-0.365215268754821,-1.3456688601758,1,1.07695036580997
"1","-3","-2","4",1.13284019949365,1.27608322900444,-0.756163427437569,-2.01619075606604,1,0.0111450479082457
"-2","4","4","-3",-0.525508527582792,-0.139809351230626,1.14175717488042,-1.0806540073528,0,0
"-3","1","-2","-2",0.027643326447063,-0.396406945668184,1.4866101877353,-0.417316260678482,0,0
"1","4","4","4",0.700894031615152,-0.570866036173044,0.250077721555623,-0.318585079593108,9,25.7267914504295
"4","1","4","-2",0.345581001721354,0.52496769289233,-0.20224589927604,-0.706160040022707,2,5.88480244166661
"4","4","-2","1",-0.381667259181029,0.456881312935405,0.917483869543782,0.465250460872845,6,7.0637580087585
"-3","4","-3","4",-1.92716586214237,1.33993636050515,-0.70949926372663,0.571284823738377,1,0.0255129517720082
"-3","-2","4","1",-1.38229220074898,0.0585932953822526,-1.16461169427209,0.168126561548037,0,0
"4","-3","4","-2",2.11502933126195,0.0998523360385359,-0.82026494162226,0.521619129556126,2,0.511831631426964
"-2","4","4","4",0.454022171032283,1.49949918980357,-1.06201356125451,-0.453733905089148,4,9.63947489238254
"1","4","4","4",-1.23446787265738,-0.270344628279846,0.0954991440660642,-0.121605588748239,2,2.29948183327233
"-2","4","4","4",-1.15241459083933,-0.877505660991094,-0.375950041512003,-0.792147379743836,4,0.520903135957494
"-2","4","-2","4",-0.15350090699317,0.933969933930616,2.20452426370131,-0.636883948824377,0,0
"4","4","4","1",-0.82611413490781,1.27784717819826,0.980223704901476,1.66497877818969,11,196.626346321828
"4","4","1","-2",1.65475325207232,0.462932833808942,-1.08922716111632,0.642224117605043,6,21.8555430458563
"-2","1","1","4",0.366696616326352,0.492217167126703,1.53327215752672,-0.297422147731376,1,0.0262288066783837
"4","4","1","4",0.260558058023507,-2.51291473601238,0.479633067827058,0.992599219669401,9,17.5612999623167
"-3","1","-3","1",-0.882429498489346,1.28591917113012,-1.46171020968282,1.02837983509985,2,0.00132504232263943
"4","4","-2","1",-0.468044172223708,0.586555298492902,1.70393730235276,1.49962164988764,9,16.9841885667704
"1","4","1","4",0.443575850263975,1.52888745774217,0.387610071532173,-0.814470677483656,5,28.8608250656918
"-2","1","4","4",-1.14159943371136,-2.17541062987789,0.188317035461094,1.43653947673216,1,0.0209121873062145
"4","4","4","-3",0.12767316481827,1.07118718853072,0.993750984563176,0.957749961839106,10,57.1875784194559
"1","-2","-2","1",0.135910783860524,1.67579039972828,-1.27583253505368,-0.525134988288984,0,0
"-3","1","-2","4",2.52330083618468,0.85765508822596,0.18026500948841,0.543169652469127,0,0
"-3","-2","4","4",0.650773948128729,0.849858643724652,-1.43141755499222,0.896180876813628,0,0
"-3","-2","4","4",0.359537580486561,-1.02888557573054,-0.822590396694279,0.456892595632556,0,0
"-2","4","1","4",0.610071411109843,-2.39221891707324,1.29330231129963,-0.368262750109693,0,0
"1","-2","4","4",0.98893724982479,0.0946315569423723,0.122535819320834,0.49861457033287,3,0.528598135603851
"1","1","1","4",-1.04961561743914,-0.559270452868434,-3.07336996684451,-1.56350545714736,0,0
"4","4","-2","4",-0.151776545908653,0.657409370124297,0.334076136001229,-1.45634250634974,12,12.5710144401784
"4","4","4","4",-1.71396468205308,0.629556609713877,2.32759846678646,-0.175007894137484,9,85.3348001872124
"1","-2","-2","1",0.115612659153991,-0.211578520616119,1.8490142978111,-0.97585678741909,0,0
"-2","-3","4","1",0.499035104768005,-0.938048275678208,-0.0468790548229685,-0.282899220329571,0,0
"4","-3","-2","4",-1.30636303771569,-0.146094180060519,-0.103226861780694,0.485052359315921,0,0
"-2","4","1","4",0.0260310704492879,-1.30825423478269,-0.646857968702989,-1.20993027375267,1,0.168427696132598
"1","1","-3","4",-0.231978182403134,1.62913131994607,-0.32527562090081,0.0172460898632168,1,0.0248266480973905
"-2","4","4","4",-0.134603889467356,-0.717592537788284,0.372931341866143,0.700857149945095,5,0.500350677480894
"1","4","-3","1",1.24586408467998,-0.10944769744582,0.80364207535471,-0.401702260880106,1,3.36211205963914
"4","-2","1","-2",0.0813772894128768,-0.76673191052673,-1.40387574584563,-0.487275760566665,0,0
"4","4","4","1",-1.45652798618605,-1.69315101039645,-0.72643753322383,-0.764362475372385,6,0.636938625128735
"4","4","1","4",1.43415844422078,0.540529950701875,2.2957840343684,2.97223379572087,62,909.137016148074
"4","-3","4","-3",0.471687779262509,0.970045289083891,-0.975062182140434,-0.435785446399924,1,0.250465008290678
"1","-3","4","4",-0.54686042299041,0.390962792878137,-1.032774356218,-1.35197953593753,3,0.0408475556037243
"4","1","4","-2",-2.63882575209013,-0.599100101580088,-0.360128780570025,-0.52868886142627,0,0
"1","4","4","4",-0.326332890061816,0.59013239616384,1.41043366005309,-0.0602794845193472,13,26.525118525374
"1","-2","4","4",-0.290220355309326,0.752700330227755,1.16651212205439,-0.0322244141217865,2,0.0992157835106466
"4","1","4","4",0.0218206457758193,1.1394319392908,-0.348115106379821,0.552901007085669,6,48.026798061212
"-2","1","1","1",0.34567605283218,2.66594516657255,2.3904092259856,-0.259660636926677,3,0.343650210190971
"-2","4","-2","-2",-1.68786979735602,0.326904779595578,1.05741068236626,-1.01400343279833,1,0.00107009913420317
"1","-2","4","-3",-0.791059346593612,1.26212391495197,1.33453508613071,-0.864527613080385,0,0
"1","1","4","1",0.373478028910905,1.66335224824201,1.312974010078,0.110400864955805,2,0.380906338161802
"-2","4","-3","4",1.01664209910823,0.905259178156154,0.0397543091069427,-0.0245257379827382,3,0.074886866944336
"4","4","1","-2",-1.10811312821519,-0.0499601997540734,0.775172336058967,-2.51548495018754,2,0.327755871384158
"4","4","4","4",-2.33835096945942,-0.936793774023425,-0.340424133982233,0.443754882554755,6,26.6221017926106
"4","-2","1","4",0.0845832406335313,-0.110122211820706,1.0619885003781,1.562184401082,4,0.938552405001901
"-3","4","4","4",-0.589649029750144,-1.59506509611234,0.5966331256473,0.971808938265759,4,0.187454422774049
"4","1","-2","1",-1.50649887650543,-0.47010859953123,-0.46698520963962,1.58747428193613,0,0
"1","1","4","4",-0.561027382360273,-0.662661620187096,-0.106283341527222,-1.84530863446239,0,0
"4","4","4","4",-1.17614141504099,0.709908169461214,-0.423261937337988,-1.27107476665002,15,30.9438338612075
"4","4","4","4",-1.36046388912977,-0.874799873459816,0.0461574419044657,2.03899228694687,12,83.4041934166343
"-2","4","1","-3",1.06843915990327,3.20504869021415,0.972539395312444,-0.729149328355603,2,0.136539988651497
"-2","-2","4","4",-1.12454288881258,-1.18972696543422,-1.53428321736495,0.934473566393156,0,0
"1","-2","4","-2",0.487587253844898,2.26868789614321,-2.16797850517574,-0.753249322789217,4,0.107920215132669
"4","4","-2","-3",1.27173857681647,-0.786779632084227,0.119795965647154,-0.684480640696775,2,0.216664222710068
"-2","4","-2","4",1.51772072528102,-0.0773629033772424,1.1843509707393,-0.594731969295343,0,0
"-3","-2","1","1",1.93277074362757,-0.477341354289472,-0.549404400258281,-0.124122311851347,0,0
"1","-2","4","-2",0.669382306506551,0.517790383247275,0.251428048660661,-1.39014026515561,1,0.0126461961909934
"4","-2","-3","1",0.855737757768447,-0.315098413354305,0.188353217398466,-1.23556534305572,0,0
"4","4","-2","4",0.221976328583642,-0.627691029127873,0.0788117085763949,-1.28500792289481,3,0.274387658828312
"4","-3","4","-2",-0.411448265484198,1.2784052704303,-0.21630142174986,-1.05225339309319,0,0
"4","4","-3","-2",0.717780744313739,-0.851162162667848,-0.000566987710132427,1.36496602020308,6,1.57884034172443
"1","4","-2","1",0.63178026376473,0.21622138134549,1.13878403688298,-1.0772118019238,0,0
"-3","-3","-2","4",-0.462289264386926,0.43122102514,0.207220184669077,0.675381509926172,0,0
"-2","1","-3","-3",-1.01411274376908,0.840790728598539,0.292361943665041,1.07550136485287,0,0
"1","-2","1","4",-0.541681048180989,1.75305729515313,-0.175812721652116,-0.27674073175947,2,0.230925375831691
"-2","4","4","-2",1.6953666642495,1.25511268933487,-1.87358180993452,-0.646751445282807,0,0
"-3","4","4","4",1.67683960444677,0.341582033648084,1.56411304172667,0.10258563295862,5,8.41596984060642
"4","4","4","-2",-0.379257909273635,-0.479589944859829,-0.36915489405385,-0.0725196096756304,3,5.55044515984496
"-2","4","-2","-2",-1.1479606314397,0.956359614777237,-0.754463983612314,1.61971230546285,1,0.00930005958043982
"4","1","1","4",-0.0882787584996883,0.486762225654654,-1.04379280042664,0.687751998305196,1,3.27849703289139
"-3","4","-3","-2",-0.862343806079636,-0.242812035473192,-0.438492604251761,0.234929595856003,0,0
"-2","4","4","4",1.34440159966408,-1.69259333133089,-0.464490021297359,-0.430528201935907,1,0.227876956674278
"4","-2","-2","-2",0.917664539869917,-1.27262287527915,-1.71590941335159,0.638039145526772,1,0.00490263062281624
"4","4","4","-2",1.23490782990382,-0.0741579353297195,-0.104876355834112,-0.217226468783465,6,35.5893373015793
"-2","-2","-2","4",0.0777468564723821,-0.690090228303847,0.706107780813138,0.0204943088523041,1,0.0077355964037626
"1","-2","1","4",1.28478939544935,-0.513760255731616,-0.596192192138566,-1.91335783958303,0,0
"-3","-2","-3","-3",-0.189145031408268,-0.30530085772926,-1.13966080992056,-0.526191143994719,0,0
"4","4","4","1",1.90414343611425,-0.209713185014224,0.405317434015168,0.416282618165165,18,126.888980647427
"4","-3","-2","1",-0.572032049765272,1.13359924997147,0.2756589827103,0.457627862442928,1,0.0443678649390577
"4","-2","4","4",-1.4140164916556,0.212738605495649,0.627910087806003,-0.275639624903624,2,0.367850960284223
"4","-2","1","4",-0.784235487613832,0.0140765284722801,-0.589260233186752,-0.353882346018055,3,0.475739601351734
"4","4","4","4",-0.0709584575043032,1.02537796231766,0.685323872979493,-0.901762560644537,16,199.63902537404
"1","4","1","4",-0.0341022959847323,-1.09419034565516,-1.38394497747273,-1.05214524334024,5,1.02993299091446
"-3","4","4","4",2.5113218154352,-0.767043022892654,-0.536759238967073,0.832626640888124,1,9.5057639053143
"-3","1","-3","1",0.0155776051541672,0.081696126001324,0.0530129203606692,0.0564111594677268,0,0
"4","-2","-2","4",1.04796847983756,-1.45562213375247,-0.173051688064705,0.838708652119493,2,0.0533527357268688
"-3","1","-2","4",-0.964535891720646,-0.391861714803418,-0.894176487799405,0.344611778402163,1,0.00154427466463654
"4","1","4","-2",1.4391710044486,0.597088554659484,0.0462334249627487,-1.08860583153275,5,5.38618022579979
"4","4","4","4",1.19043520601817,-0.595782478515481,1.2606150790798,-0.527820628480693,21,229.039846372137
"4","4","-3","4",-0.37528401381432,-2.59124121773326,0.75296830807615,3.0611370135924,6,7.64025671253293
"4","4","4","4",-0.11401791854305,-0.531289558786978,2.91952922180048,-0.520213835435885,32,162.684171067757
"1","4","-2","4",0.58767596509698,1.48154256726248,-1.50637597466146,0.248244200640683,4,4.40561677499768
"4","4","4","1",0.511487108020471,0.578556069963484,0.0391252863607322,0.0469695189063391,11,46.8960790664758
"4","4","1","4",-0.275564480676847,-1.10205382896659,1.70648659708889,0.249449596154415,7,84.3673618400965
"1","-3","4","1",0.607297167488784,-0.0368547878142387,-1.76611023588672,1.04184300093483,0,0
